LSR_GOODS_CD,LSR_GOODS_NM,FCLTY_ROAD_NM_ADDR
20576,아쿠아플라넷 + 러브랜드,제주특별자치도 서귀포시 성산읍 고성리 127-1
20578,아쿠아플라넷 + 박물관은 살아있다,제주특별자치도 서귀포시 성산읍 고성리 127-1
20579,[제주] 아쿠아플라넷 + 다이나믹 메이즈,제주특별자치도 서귀포시 성산읍 고성리 127-1
20586,[서울 잠실] 석촌호수 전동휠렌탈샵 제이휠,서울 송파구 송파대로48길 3
20596,[제주]아쿠아플라넷 + 레일바이크,제주특별자치도 서귀포시 성산읍 고성리 127-1
20603,카멜리아힐 + 세계자동차제주박물관,제주특별자치도 서귀포시 안덕면 상창리 271
20605,카멜리아힐 + 레일바이크,제주특별자치도 서귀포시 안덕면 상창리 271
20614,카멜리아힐 + 산방산 탄산온천,제주특별자치도 서귀포시 안덕면 상창리 271
20616,카멜리아힐 + 허브동산 야간권,제주특별자치도 서귀포시 안덕면 상창리 271
20617,카멜리아힐 + 김녕미로공원,제주특별자치도 서귀포시 안덕면 상창리 271
20627,[전북 전주] 한옥마을패스권 + 말순이 한복대여,전북 전주시 완산구 은행로 54-1
20628,[전북] 한옥마을패스권 + 한복길 한복대여,전북 전주시 완산구 경기전길 120
20655,허브동산 + 마라도잠수함,제주특별자치도 서귀포시 표선면 표선리 2608
20656,[제주] 허브동산 + 우도잠수함,제주특별자치도 서귀포시 표선면 표선리 2608
20657,허브동산 + 서귀포잠수함,제주특별자치도 서귀포시 표선면 표선리 2608
20658,허브동산 + 산방산온천,제주특별자치도 서귀포시 표선면 표선리 2608
20697,[경기 가평] 인터렉티브 아트 뮤지엄,경기 가평군 가평읍 호반로 1655
20820,한림공원 + 카멜리아힐,제주특별자치도 서귀포시 안덕면 상창리 271
20821,한림공원 + 퍼시픽랜드,제주특별자치도 제주시 한림읍 협재리 2487
20834,한림공원 + 점보빌리지 (공연+바나나먹이주기),제주특별자치도 제주시 한림읍 협재리 2487
20835,한림공원 + 유리의 성 마법의 숲,제주특별자치도 제주시 한림읍 협재리 2487
20836,한림공원 + 러브랜드,제주특별자치도 제주시 한림읍 협재리 2487
20930,세리월드 승마,제주특별자치도 서귀포시 법환동 877
20931,세리월드 카트레이싱,제주특별자치도 서귀포시 법환동 877
20932,감귤박물관 입장권 + 감귤족욕체험,제주특별자치도 서귀포시 효돈순환로 441
20983,소인국 테마파크 특가!,제주특별자치도 서귀포시 안덕면 서광리 725
21018,[부산 남포] 심신프리 힐링카페,부산 중구 비프광장로 40
21019,[인천 중구] 영종도 레일바이크,인천 중구 중산동 136-12
21028,포레스트 판타지아,제주특별자치도 서귀포시 안덕면 일주서로 1836
21111,여의도 한강유람선,서울 영등포구 여의동로 280
21130,[아산] ★아산스카이로드 : 짚라인왕복권,충남 아산시 도고면 아산만로 199-7
21131,아산레일바이크,충남 아산시 도고면 아산만로 199-7
21169,테우 배낚시,제주특별자치도 제주시 한림읍 한림해안로 200
21968,[전북 전주]한옥마을 한복대여 전주한복,전북 전주시 완산구 은행로 73
21978,프리징 아일랜드,서울 종로구 삼일대로 386
22000,[부산 동구] BUTI 시티 투어 버스,부산 동구 중앙대로 206
23035,[전북 군산] 패러글라이딩 스쿨,전북 군산시 성산면 도암리 543-6
23038,[전북 전주] 전주한옥마을 한복대여 한복남,전북 전주시 완산구 은행로 54-1
23096,[경북 울진] 한화리조트 백암온천 입장권,경북 울진군 온정면 소태리 1438
23120,[전북 군산] 군산투어패스 : 군산 5대 관광지 자유이용권,전라북도 전주시 완산구 효자로 225
23121,[전북 군산] 군산투어패스 + 테디베어 뮤지엄,전북 전주시 완산구 효자동3가 1
23130,[부산 서면] 깜부 키즈카페,부산 부산진구 부전동 537-9
23186,[강원 영월] 영월 패러글라이딩,강원 영월군 영월읍 하송리 61-1
23187,[경북 상주] 활공랜드,경북 상주시 중동면 회상리 산 48-1
23192,웅진 플레이도시 디지털키즈카페 플랜디,경기 부천시 조마루로 2
23203,[전북 부안] 부안투어패스  : 부안여행 자유이용권,전북 부안군 부안읍 당산로 91
23220,블루마린 체험 다이빙 & 펀다이빙,제주특별자치도 서귀포시 월드컵로 31
23239,[서울 신림] 러브낚시카페 신림본점,서울 관악구 봉천동 892-23
23276,[전남 여수] 서틀러 다육식물원 관람&체험권,전남 여수시 소라면 현천리 1071-3
23838,[경북 경산]공룡박물관,경북 경산시 남산면 하대리 370
23865,[서울 여의도] 알파휠 여의도점,서울 영등포구 여의도동 21-4
23895,[전북 고창] 고창투어패스 : 4대 관광지 자유입장,전북 고창군 고창읍 중앙로 245
23918,[서울 여의도] 아이봇 피크닉,서울 영등포구 여의도동 21-3
23973,[경기 일산] 강아지 테마파크,경기 고양시 일산서구 한류월드로 300
24015,[제주 한경] 알프스 보석궁전 테마파크,제주특별자치도 제주시 한경면 연명로 159-7
24020,[전북 완주] 완주투어패스,전북 완주군 구이면 덕천전원길 232-58
24116,키자니아 테스트,부산 해운대구 센텀4로 15
24146,[경기 김포] 피싱파크 진산각,경기 김포시 감정동 274-11
24147,[전북 전주] 한옥마을 호텔 MOMENT 708,전북 전주시 덕진구 가리내로 126
24166,스마트인피니 연동테스트,전남 여수시 돌산읍 도실길 75-1
24168,[제주 서귀포] 세리월드 로맨틱메이즈 불빛공원,제주특별자치도 서귀포시 법환상로2번길 97-13
24172,[경기 화성] 어섬 패러글라이딩,경기도 화성시 송산면 어섬길 259번길 28
24177,[경북 안동] 곤충파충류 체험전,경북 안동시 길안면 길안청송로 214-53
24189,[경기 일산] 아쿠아플라넷 종합권,경기 고양시 일산서구 한류월드로 282
24191,[일산] 아쿠아플라넷 패키지 : ★ 임팩트 특가(7/23-7/29),경기 고양시 일산서구 한류월드로 282
24197,[전북 진안] 진안투어패스,전북 진안군 정천면 봉학로 171-22
24198,[전북 진안] 진안투어패스 + 홍삼스파 패키지,전북 진안군 진안읍 단양리 744
24206,[경기 부천]아인스월드 세계야경 판타지 빛축제,경기 부천시 도약로 1
24218,[제주 구좌] 워터서커스,제주특별자치도 제주시 구좌읍 송당리 2764-1
24219,전주 한옥마을 도란도란 카라반  : 성수기 ~8월 27일,전북 전주시 완산구 간납로 13
24228,[서울 남산] 쎈토이 뮤지엄,서울 용산구 용산동2가 1-3
24255,러브낚시카페,서울 구로구 개봉동 464-9
24389,[서울 여의도] VR스크린사냥&사격장 슈팅버니,서울 영등포구 국제금융로 86
24392,[전북 전주] 에어피닉스 패러글라이딩,전북 완주군 구이면 두현리 784-31
24399,[서울 왕십리] 그레이트피그미풀 키즈카페,서울 성동구 왕십리광장로 17
24402,홍대 한복남 한복대여,서울 마포구 홍익로3길 20
24403,[전남 여수] 한우드림 동물테마농장,전남 여수시 돌산읍 도실길 75-1
24408,[제주 서귀포] 조안베어 뮤지엄,제주특별자치도 서귀포시 대포로 113
24409,[제주 성산] 블루마운틴 커피박물관 체험,제주특별자치도 서귀포시 성산읍 중산간동로 4255
24411,[서울 인사동] 박물관은살아있다,서울 종로구 인사동 43
24413,[서울 종로] 인사동 완전정복 패키지 BIG4,서울 종로구 인사동길 12
24415,[서울 인사동] 놀이똥산 패키지,서울 종로구 인사동 43
24464,[경기 파주] 헤이리 팝트릭아트 93뮤지엄,경기 파주시 탄현면 헤이리마을길 59-58
24475,[서울 잠실] 불고기브라더스 잠실롯데월드점,서울 송파구 올림픽로 240
24477,[전북 무주] 무주투어패스,전북 무주군 무주읍 한풍루로 326-17
24478,[전북 장수] 장수투어패스,전북 장수군 장수읍 한누리로 393
24503,[제주 서귀포] 착한배낚시 주간체험,제주 서귀포시 남원읍 위미해안로 43
24504,[제주 한림] 라온 ZOO 동물원,제주특별자치도 제주시 한림읍 월림7길 155
24555,[경기 포천] 산사원 : 전통주 갤러리,경기 포천시 화현면 화동로432번길 25
24560,[전북 임실] 임실투어패스,전북 임실군 청웅면 청운로 168-46
24561,[해운대] SEA LIFE 부산아쿠아리움 9월특가,부산 해운대구 해운대해변로 266
24589,[제주 조천] 캐릭파크,제주특별자치도 제주시 조천읍 선흘리 2013-2
24609,[서울 홍대] 포트링 : 도자기만들기 체험,서울 마포구 월드컵북로6길 57-6
24640,[전북 전주] 한옥마을 왕발통 & 전동 바이크,전북 전주시 완산구 교동 80-9
24655,[충북 단양] 스카이 패러글라이딩,충북 단양군 단양읍 수변로 61
24659,[부산 김해]렛츠런파크 일루미아빛 테마파크,경남 김해시 수가동 1333
24661,[전북 임실] 임실치즈테마파크 치즈체험 + 임실투어패스,전북 임실군 성수면 도인2길 50
24664,[제주 조천] 숲속 바이크,제주특별자치도 제주시 조천읍 선흘리 2013-2
24666,[제주 서귀포] 피규어뮤지엄 제주,제주특별자치도 서귀포시 안덕면 상창리 1875-8
27361,[부산 기장] 딸기가 좋아 동부산점,부산 기장군 기장읍 당사리 64
27362,[경기 분당] 딸기가 좋아 분당점,경기 성남시 분당구 금곡동 192
27363,[경기 고양] 딸기가 좋아 삼송점,경기 고양시 덕양구 동산동 373
27364,딸기가 좋아 : 올림픽공원점,서울 송파구 올림픽로 448
27365,[강원 원주] 딸기가 좋아 원주점,강원 원주시 반곡동 1903-3
27366,[인천 부평] 딸기가 좋아 인천부평점,인천 부평구 청천동 386
27367,[인천 서구] 딸기가 좋아 인천청라점,인천 서구 연희동 800-3
27368,[서울 왕십리] 딸기가 좋아 한양대점,서울 성동구 왕십리로 241
27371,[대전 중구] 아쿠아리움 + 애니멀파크 패키지,대전 중구 보문산공원로 469
27375,[일산] 킨텍스 상상체험 키즈월드 시즌6 실내썰매,경기도 고양시 일산서구 한류월드로 408
27381,[대전 서구] 하이주 동물키즈카페,대전 서구 둔산로 201
27382,[부산 해운대]하이주 실내동물원,부산 해운대구 중동 1380-6
27383,[경기 부천] 실내 동물원 하이주,경기도 부천시 상동 633
27392,[전북 남원] 남원투어패스,전북 남원시 요천로 1447
27403,[전남 여수] 엑스포 카트,전남 여수시 수정동 781
27413,[부산 수영] 광안리 커플라운지 이색카페,부산 수영구 광안해변로 237
27414,[경기 화성] 하늘땅랜드 체험농장,경기 화성시 비봉면 유포리 608
27430,[제주] 스타렉스 12인승 (경유) 2010~11년형 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
27434,[제주] 아반떼AD/i30/올뉴K3 (휘발유) 2016~2017년형 랜덤배정 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
27450,[제주] 올뉴모닝 (휘발유) 2014년형 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
27451,"[제주] 올 뉴카니발 9인승,11인승(금연/경유) 2014~17년형 (랜덤배정) : 자차보험 포함",제주특별자치도 제주시 연동 353-1
27454,남원투어패스 + 지리산허브밸리,전북 남원시 운봉읍 바래봉길 214
27483,[전북 장수] 장수투어패스 + 승마체험장,전북 장수군 장수읍 승마로 74
27494,[서울 중구]시티투어버스,서울 중구 을지로7가 143
27495,[부산 동구] 시티투어 점보버스,부산 동구 초량동 1202
27496,경주 한복 나드리,경북 경주시 포석로 1079
27517,[경남 남해] 원예예술촌,경남 남해군 삼동면 예술길 39
27527,[강원 강릉] 심신프리카페,강원 강릉시 주문진읍 해안로 1745
27557,[전북] 익산투어패스,전북 익산시 왕궁면 호반로 8
27627,[경기 부천] 아인스 토이바운스 팡팡 놀이터,경기 부천시 길주로 1
27631,[전북 익산] 교도소세트장 체험 + 익산투어패스,전북 익산시 성당면 함낭로 207
27654,[전북 김제] 김제 투어패스,전북 김제시 도작로 224-32
27788,[전북 순창] 순창투어패스,전북 순창군 팔덕면 강천산길 97
27906,[강원 속초] ★설악워터피아 대인 종일권 특가!,강원 속초시 장사동 24-9
27907,[부산 해운대] ★ SEA LIFE BUSAN : 부산 아쿠아리움,부산 해운대구 해운대해변로 266
27962,[경북 경산] 팔공산 갓바위 워터피아 온천 이용권,경북 경산시 와촌면 팔공로 237-14
27971,담양리조트 온천이용권,전남 담양군 금성면 금성산성길 202
27973,경주 버드파크 이용권,경북 경주시 보문로 74-14
28008,[제주] K5 2011~13년형(LPG) 랜덤배정 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
28009,[제주] 아반떼MD 2011~15년형(LPG/휘발유) 랜덤배정 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
28010,[제주] ALL NEW K5 (금연/LPG) 랜덤배정 2018년형 : 자차보험 포함,제주특별자치도 제주시 연동 353-1
28011,[제주] LF소나타&NEW K5 2015~16년형(금연/LPG) 랜덤배정 : 자차보험 포함,제주특별자치도 제주시 용담2동 1999-2
28012,[제주] 소형SUV 코나 2018년형 (금연/휘발유) : 자차보험 포함,제주특별자치도 제주시 연동 353-1
28022,[경남 진주] 진주랜드,경남 진주시 남강로1번길 112-6
28057,[전남 여수] 아쿠아플라넷 입장권,전남 여수시 오동도로 61-11 아쿠아리움
28064,[전남 여수] 여수 아쿠아플라넷 + 테디베어 패키지,전남 여수시 수정동 774-1
28070,[전남 여수] 여수 아쿠아플라넷 + 레일바이크 패키지,전남 여수시 수정동 774-1
28083,[서울 여의도] 아쿠아플라넷 63/63아트,서울 영등포구 여의도동 60
28084,[경기 일산] 아쿠아플라넷,경기 고양시 일산서구 한류월드로 282
28085,[제주 성산] 아쿠아플라넷 이용권,제주 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주
28086,[전북 군산] 테디베어 박물관,전북 군산시 구영7길 37
28087,[전북 정읍] 정읍투어패스,전북 정읍시 산내면 청정로 1694
28180,[서울 신도림] 코코몽 녹색놀이터,서울 구로구 구로동 3-25
28196,[경기 화성] 하피랜드,경기도 화성시 팔탈면 율암리 483-26
